name,business_status,price_level,place_id,rating,types,lat,lng,open,neighborhood
Chipotle,OPERATIONAL,NA,ChIJv8PR4aVZwokRX-sov-iemdg,0,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7322222,-73.9822222,TRUE,Stuyvesant Town
El Camion Cantina,OPERATIONAL,2,ChIJpesWaXZZwokRSTk8ph4r6Lw,4.3,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7292695,-73.9815082,TRUE,Stuyvesant Town
Gena's Grill,OPERATIONAL,1,ChIJG8ro_51ZwokRgVH4KG-IN4g,3.8,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7309371,-73.9833605,TRUE,Stuyvesant Town
Brindle Room,OPERATIONAL,2,ChIJw-k7KXZZwokRowO9lfAwuHs,4.4,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.730264,-73.9830324,TRUE,Stuyvesant Town
John's of 12th Street. OUR DINING ROOM IS CLOSED BUT WE ARE OPEN FOR DELIVERIES AND TAKEOUT. Add a BOTTLE OF WINE to your order!,OPERATIONAL,2,ChIJRzMU1p1ZwokRU_iO7sqY2Mk,4.3,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7300263,-73.9831883,TRUE,Stuyvesant Town
Borrachito,OPERATIONAL,NA,ChIJVVVJZXZZwokRVOvQLyKJAHw,4.3,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7302353,-73.9807077,TRUE,Stuyvesant Town
Boucherie West Village,OPERATIONAL,3,ChIJq58thpNZwokRcsvqjnNzYcc,4.6,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.733047,-74.0028772,TRUE,West Village
L'Artusi,OPERATIONAL,3,ChIJxwoiopRZwokRttz8Wb0-BLU,4.7,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.73384739999999,-74.00514179999999,TRUE,West Village
Joseph Leonard,CLOSED_TEMPORARILY,2,ChIJ2fUkDpRZwokRUfmdRhH-Czg,4.6,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7336111,-74.0016667,FALSE,West Village
Fedora,OPERATIONAL,3,ChIJFWthXZRZwokRlr_SqyfeCa4,4.5,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.73453689999999,-74.0029004,TRUE,West Village
Via Carota,OPERATIONAL,3,ChIJr7FOf5NZwokRu3CDYtzVmuQ,4.6,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.73314480000001,-74.0036162,TRUE,West Village
Corner Bistro,OPERATIONAL,1,ChIJ0_ZHCiRZwokRUydW_tjoTs4,4.3,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7380482,-74.003741,TRUE,West Village
Jeffrey's Grocery,OPERATIONAL,3,ChIJY8IyGJRZwokRW30RUHjKLBU,4.5,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7339902,-74.0013558,TRUE,West Village
I Sodi - Italian Restaurant,OPERATIONAL,3,ChIJK2mBYJNZwokRIT4oANQ6OFY,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7334439,-74.00499479999999,TRUE,West Village
Quality Eats,CLOSED_TEMPORARILY,3,ChIJbdyxm5ZZwokRr5DywBDKC6U,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.734457,-74.000148,FALSE,West Village
Don Angie,CLOSED_TEMPORARILY,3,ChIJfxC19JVZwokRX2uKgQAL17c,4.7,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7378037,-74.00209389999999,FALSE,West Village
High Street on Hudson,CLOSED_TEMPORARILY,2,ChIJke-X5L9ZwokRvFn8bmeiNBs,4.3,"c(""cafe"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7389011,-74.0056796,FALSE,West Village
The Beatrice Inn,OPERATIONAL,3,ChIJy0l_epVZwokR4tN_s6EzlWY,4.2,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7377239,-74.0041189,TRUE,West Village
Takashi,OPERATIONAL,3,ChIJiyUQ1exZwokRTjx9d3tpTZg,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7314551,-74.0064215,TRUE,West Village
Joe's Pizza,OPERATIONAL,1,ChIJ8Q2WSpJZwokRQz-bYYgEskM,4.5,"c(""meal_delivery"", ""meal_takeaway"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7305976,-74.0022523,TRUE,West Village
Sushi Nakazawa,OPERATIONAL,4,ChIJsw80F5NZwokRcDtxajLLOeA,4.6,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7318015,-74.0044906,TRUE,West Village
Malatesta Trattoria,OPERATIONAL,2,ChIJ75tik-xZwokRq4QSrdKjblg,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.732848,-74.0084337,TRUE,West Village
Hudson Clearwater,OPERATIONAL,2,ChIJHWNcKe1ZwokRzBgOs-cjQSU,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7311111,-74.0069444,TRUE,West Village
Sevilla,CLOSED_TEMPORARILY,2,ChIJpx2fW5RZwokRge-7dBOrTSQ,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7348417,-74.00300829999999,FALSE,West Village
Mary's Fish Camp,OPERATIONAL,3,ChIJPRCpXpRZwokRtFAFKuIuG7M,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.73477010000001,-74.00324119999999,TRUE,West Village
Tartine,CLOSED_TEMPORARILY,2,ChIJlTKLqJVZwokRH2TS2qm12hg,4.3,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7362939,-74.0034482,FALSE,West Village
Extra Virgin,OPERATIONAL,2,ChIJN03iU5RZwokRN5Wy8Ox2YeA,4.2,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.733047,-74.0028772,TRUE,West Village
Rafele,CLOSED_TEMPORARILY,2,ChIJQ6Ofw69ZwokRBL0GK_NyNvM,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.73384739999999,-74.00514179999999,FALSE,West Village
Palma,CLOSED_TEMPORARILY,3,ChIJw_xat5NZwokRpW-BtDpdsPs,4.6,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7336111,-74.0016667,FALSE,West Village
Empellon Taqueria,CLOSED_TEMPORARILY,2,ChIJS3YtZJRZwokR15ezAH-2Sec,4.3,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.73453689999999,-74.0029004,FALSE,West Village
RedFarm,OPERATIONAL,3,ChIJx3LV_bWAj4ARlW17cSsmwp4,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.73314480000001,-74.0036162,TRUE,West Village
The Loyal,CLOSED_TEMPORARILY,3,ChIJ9YIin5NZwokRIZi7KsM-z9c,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7380482,-74.003741,FALSE,West Village
EN Japanese Brasserie,OPERATIONAL,3,ChIJ9w3lJqlZwokRzz-ZByrUFXk,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7339902,-74.0013558,TRUE,West Village
The Clam,OPERATIONAL,3,ChIJlbeHNO1ZwokRMmA4nr55vBw,4.4,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7334439,-74.00499479999999,TRUE,West Village
Pearl Oyster Bar,OPERATIONAL,3,ChIJeURNxpNZwokR36cIqNnQa_s,4.6,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.734457,-74.000148,TRUE,West Village
Perry St,OPERATIONAL,4,ChIJ_Ry4hutZwokR0rYn7FKT3W8,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7378037,-74.00209389999999,TRUE,West Village
Sant Ambroeus West Village,OPERATIONAL,3,ChIJN03iU5RZwokR84lClGFMbTo,4.4,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7389011,-74.0056796,TRUE,West Village
Cafe Clover,OPERATIONAL,3,ChIJ2xmMQpJZwokRc-xySwHiSz8,4.3,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7377239,-74.0041189,TRUE,West Village
Trattoria Pesce Pasta,OPERATIONAL,2,ChIJKYTErpNZwokRiz8p_roxmaM,4.6,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""store"", ""establishment"")",40.7314551,-74.0064215,TRUE,West Village
Market Table,CLOSED_TEMPORARILY,3,ChIJValK9JJZwokRuWsMUxsoE-E,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7305976,-74.0022523,FALSE,West Village
Malaparte,OPERATIONAL,2,ChIJX1Wm5-pZwokRyFflGuVHL0g,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7318015,-74.0044906,TRUE,West Village
Flex Mussels,OPERATIONAL,2,ChIJAcBSHJZZwokRazkXAYHg1hE,4.5,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.732848,-74.0084337,TRUE,West Village
Le Gigot,OPERATIONAL,3,ChIJicZ4uJNZwokR_iq6h-BM3F0,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7311111,-74.0069444,TRUE,West Village
St Tropez West Village,CLOSED_TEMPORARILY,2,ChIJo9tLC5VZwokR9t8kMnIACK0,4.6,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7348417,-74.00300829999999,FALSE,West Village
Crispo,OPERATIONAL,2,ChIJARuQFL5ZwokR75HsksB-jjU,4.4,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.73477010000001,-74.00324119999999,TRUE,West Village
Decoy,OPERATIONAL,3,ChIJI5ohrZRZwokROgkceyTyVOI,4.5,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7362939,-74.0034482,TRUE,West Village
Brodo - West Village,OPERATIONAL,1,ChIJGYKCTpNZwokR3ypjXMPtPks,4.7,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.733047,-74.0028772,TRUE,West Village
Amber West Village,OPERATIONAL,2,ChIJGVXgsexZwokRpHZr2GIJBik,4.3,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.73384739999999,-74.00514179999999,TRUE,West Village
Buvette,OPERATIONAL,3,ChIJEwHZcZNZwokR810IgyQhoZM,4.5,"c(""cafe"", ""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""store"", ""establishment"")",40.7336111,-74.0016667,TRUE,West Village
Little Owl,OPERATIONAL,3,ChIJTX6hP5NZwokR93muGu7l4X0,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.73453689999999,-74.0029004,TRUE,West Village
Bar Sardine,OPERATIONAL,2,ChIJ9azGZ5RZwokRKkfKjaYGszg,4.5,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""store"", ""establishment"")",40.73314480000001,-74.0036162,TRUE,West Village
Olio e Piú,OPERATIONAL,2,ChIJ_RUJvZZZwokRNUEv3K4nSik,4.5,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7380482,-74.003741,TRUE,West Village
Emily - West Village,CLOSED_TEMPORARILY,2,ChIJheDLi5JZwokR3olqGKqz8hI,4.5,"c(""meal_delivery"", ""meal_takeaway"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7339902,-74.0013558,FALSE,West Village
Shuraku,OPERATIONAL,4,ChIJY6fl1r9ZwokRGyTcwLTKOLg,4.6,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7334439,-74.00499479999999,TRUE,West Village
Cafe Cluny,OPERATIONAL,2,ChIJ_WPcdpVZwokR6vSItP7fDZo,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.734457,-74.000148,TRUE,West Village
Rosemary's,CLOSED_TEMPORARILY,2,ChIJCW5gj5ZZwokRtfK4UZxkcr4,4.3,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7378037,-74.00209389999999,FALSE,West Village
Bobo,CLOSED_TEMPORARILY,2,ChIJn6dnQpRZwokRqXNiYx0ZzLw,4.6,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7389011,-74.0056796,FALSE,West Village
Rahi,OPERATIONAL,3,ChIJb6jsd5ZZwokRMAgjfvX0P0g,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7377239,-74.0041189,TRUE,West Village
Gradisca,OPERATIONAL,3,ChIJDRP5JJZZwokR67scSsTR4jY,4.4,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7314551,-74.0064215,TRUE,West Village
The Black Derby,CLOSED_TEMPORARILY,2,ChIJJ1aac5VZwokR5Wlpp-Ix_2Y,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7305976,-74.0022523,FALSE,West Village
Westville West,OPERATIONAL,2,ChIJ4d_4j5RZwokRdzbjwe-QqxQ,4.4,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7318015,-74.0044906,TRUE,West Village
Bleecker Street Pizza,OPERATIONAL,1,ChIJrXXKn5NZwokR78g0ipCnY60,4.5,"c(""meal_delivery"", ""meal_takeaway"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.732848,-74.0084337,TRUE,West Village
Fish,OPERATIONAL,2,ChIJNwA3EhlcwokRMAumG7XR6yk,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7311111,-74.0069444,TRUE,West Village
Sotto 13,OPERATIONAL,2,ChIJW_42IpZZwokRIUPgfzLhxCg,4.4,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7348417,-74.00300829999999,TRUE,West Village
Baker & Co,OPERATIONAL,2,ChIJFfvzr5NZwokRHp6-4Lk3uAE,4.5,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.73477010000001,-74.00324119999999,TRUE,West Village
Kesté Pizza & Vino,OPERATIONAL,2,ChIJ6ffdpJNZwokRmcafdROM5q0,4.6,"c(""meal_delivery"", ""meal_takeaway"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7362939,-74.0034482,TRUE,West Village
Loring Place,CLOSED_TEMPORARILY,3,ChIJ69NaKJdZwokR3CamunXyYig,4.6,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7329277,-73.99758369999999,FALSE,Greenwich Village
Boucherie West Village,OPERATIONAL,3,ChIJq58thpNZwokRcsvqjnNzYcc,4.6,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.733047,-74.0028772,TRUE,Greenwich Village
Amelie Wine Bar,CLOSED_TEMPORARILY,2,ChIJja0-KpdZwokRuOHSWneCBxE,4.5,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.732629,-73.99766799999999,FALSE,Greenwich Village
Olio e Piú,OPERATIONAL,2,ChIJ_RUJvZZZwokRNUEv3K4nSik,4.5,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7338794,-73.99994079999999,TRUE,Greenwich Village
Monte's Trattoria,OPERATIONAL,2,ChIJORz6I5JZwokRJG6OtuIZLiU,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7295395,-74.0010016,TRUE,Greenwich Village
L'Artusi,OPERATIONAL,3,ChIJxwoiopRZwokRttz8Wb0-BLU,4.7,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.73384739999999,-74.00514179999999,TRUE,Greenwich Village
Song' E Napule NYC,OPERATIONAL,2,ChIJ04qK9Y1ZwokRgw_VSJz_lAY,4.8,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7281815,-74.0018494,TRUE,Greenwich Village
Rafele,CLOSED_TEMPORARILY,2,ChIJQ6Ofw69ZwokRBL0GK_NyNvM,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7309582,-74.0040978,FALSE,Greenwich Village
La Lanterna di Vittorio,OPERATIONAL,2,ChIJPxCEeZFZwokRzk5UghlXZWU,4.5,"c(""night_club"", ""cafe"", ""park"", ""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""store"", ""establishment"")",40.730623,-74.000063,TRUE,Greenwich Village
Little Owl,OPERATIONAL,3,ChIJTX6hP5NZwokR93muGu7l4X0,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.732398,-74.005318,TRUE,Greenwich Village
Bleecker Street Pizza,OPERATIONAL,1,ChIJrXXKn5NZwokR78g0ipCnY60,4.5,"c(""meal_delivery"", ""meal_takeaway"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7321938,-74.003402,TRUE,Greenwich Village
Da Andrea,OPERATIONAL,2,ChIJS1uszZRZwokRbKPTzS6hnWM,4.6,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7361522,-73.9958611,TRUE,Greenwich Village
Via Carota,OPERATIONAL,3,ChIJr7FOf5NZwokRu3CDYtzVmuQ,4.6,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.73314480000001,-74.0036162,TRUE,Greenwich Village
Joseph Leonard,CLOSED_TEMPORARILY,2,ChIJ2fUkDpRZwokRUfmdRhH-Czg,4.6,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7336111,-74.0016667,FALSE,Greenwich Village
Flex Mussels,OPERATIONAL,2,ChIJAcBSHJZZwokRazkXAYHg1hE,4.5,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7374687,-73.99964899999999,TRUE,Greenwich Village
Villanelle,OPERATIONAL,3,ChIJQ4WcSphZwokRSMwuwG8jO8s,4.6,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.734278,-73.9933978,TRUE,Greenwich Village
John's of Bleecker St.,OPERATIONAL,2,ChIJuW43oZNZwokRdE5tLzpuykE,4.6,"c(""meal_takeaway"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7316187,-74.00344679999999,TRUE,Greenwich Village
Kesté Pizza & Vino,OPERATIONAL,2,ChIJ6ffdpJNZwokRmcafdROM5q0,4.6,"c(""meal_delivery"", ""meal_takeaway"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7315345,-74.0029626,TRUE,Greenwich Village
Saigon Shack,OPERATIONAL,1,ChIJp7CcJ5JZwokRCZHeOFZwxkc,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7296889,-74.000625,TRUE,Greenwich Village
Numero 28 Pizzeria,OPERATIONAL,2,ChIJVRj-T5JZwokRzOHP2oUVyZw,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.73,-74.00277779999999,TRUE,Greenwich Village
Sevilla,CLOSED_TEMPORARILY,2,ChIJpx2fW5RZwokRge-7dBOrTSQ,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7329277,-73.99758369999999,FALSE,Greenwich Village
Fedora,OPERATIONAL,3,ChIJFWthXZRZwokRlr_SqyfeCa4,4.5,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.733047,-74.0028772,TRUE,Greenwich Village
Don Angie,CLOSED_TEMPORARILY,3,ChIJfxC19JVZwokRX2uKgQAL17c,4.7,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.732629,-73.99766799999999,FALSE,Greenwich Village
Jeffrey's Grocery,OPERATIONAL,3,ChIJY8IyGJRZwokRW30RUHjKLBU,4.5,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7338794,-73.99994079999999,TRUE,Greenwich Village
Decoy,OPERATIONAL,3,ChIJI5ohrZRZwokROgkceyTyVOI,4.5,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7295395,-74.0010016,TRUE,Greenwich Village
Tomoe Sushi,OPERATIONAL,2,ChIJ4WXDA45ZwokRiYUKlIucxxU,4.6,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.73384739999999,-74.00514179999999,TRUE,Greenwich Village
Quality Eats,CLOSED_TEMPORARILY,3,ChIJbdyxm5ZZwokRr5DywBDKC6U,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7281815,-74.0018494,FALSE,Greenwich Village
I Sodi - Italian Restaurant,OPERATIONAL,3,ChIJK2mBYJNZwokRIT4oANQ6OFY,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7309582,-74.0040978,TRUE,Greenwich Village
High Street on Hudson,CLOSED_TEMPORARILY,2,ChIJke-X5L9ZwokRvFn8bmeiNBs,4.3,"c(""cafe"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.730623,-74.000063,FALSE,Greenwich Village
Red Bamboo,OPERATIONAL,2,ChIJwUWsZpFZwokRhNINc_5-u9I,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.732398,-74.005318,TRUE,Greenwich Village
Joe's Pizza,OPERATIONAL,1,ChIJ8Q2WSpJZwokRQz-bYYgEskM,4.5,"c(""meal_delivery"", ""meal_takeaway"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7321938,-74.003402,TRUE,Greenwich Village
Ribalta,OPERATIONAL,2,ChIJybOUCJlZwokRxiXBjbhX-iA,4.5,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7361522,-73.9958611,TRUE,Greenwich Village
Corner Bistro,OPERATIONAL,1,ChIJ0_ZHCiRZwokRUydW_tjoTs4,4.3,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.73314480000001,-74.0036162,TRUE,Greenwich Village
Taïm,OPERATIONAL,1,ChIJIbrjyJVZwokRv67V37n-S2w,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7336111,-74.0016667,TRUE,Greenwich Village
Sushi Nakazawa,OPERATIONAL,4,ChIJsw80F5NZwokRcDtxajLLOeA,4.6,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7374687,-73.99964899999999,TRUE,Greenwich Village
Strip House,OPERATIONAL,3,ChIJ99hry5lZwokRlClJt421pzs,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.734278,-73.9933978,TRUE,Greenwich Village
Pommes Frites,OPERATIONAL,1,ChIJDUFxhJFZwokRy_4jLT8Uwcs,4.6,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7316187,-74.00344679999999,TRUE,Greenwich Village
The Beatrice Inn,OPERATIONAL,3,ChIJy0l_epVZwokR4tN_s6EzlWY,4.2,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7315345,-74.0029626,TRUE,Greenwich Village
Takashi,OPERATIONAL,3,ChIJiyUQ1exZwokRTjx9d3tpTZg,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7296889,-74.000625,TRUE,Greenwich Village
Extra Virgin,OPERATIONAL,2,ChIJN03iU5RZwokRN5Wy8Ox2YeA,4.2,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.73,-74.00277779999999,TRUE,Greenwich Village
Petite Boucherie,OPERATIONAL,2,ChIJye1nGZRZwokRpt8fmbCxNLE,4.7,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7329277,-73.99758369999999,TRUE,Greenwich Village
Palma,CLOSED_TEMPORARILY,3,ChIJw_xat5NZwokRpW-BtDpdsPs,4.6,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.733047,-74.0028772,FALSE,Greenwich Village
ZZ's Clam Bar,CLOSED_TEMPORARILY,3,ChIJyQXfAI5ZwokRmcMV_qjG7SI,4.4,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.732629,-73.99766799999999,FALSE,Greenwich Village
Tartine,CLOSED_TEMPORARILY,2,ChIJlTKLqJVZwokRH2TS2qm12hg,4.3,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7338794,-73.99994079999999,FALSE,Greenwich Village
Hudson Clearwater,OPERATIONAL,2,ChIJHWNcKe1ZwokRzBgOs-cjQSU,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7295395,-74.0010016,TRUE,Greenwich Village
North Square,OPERATIONAL,2,ChIJ4_MONJFZwokRzfxEX_oc-eg,4.4,"c(""night_club"", ""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.73384739999999,-74.00514179999999,TRUE,Greenwich Village
Le Gigot,OPERATIONAL,3,ChIJicZ4uJNZwokR_iq6h-BM3F0,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7281815,-74.0018494,TRUE,Greenwich Village
Trattoria Pesce Pasta,OPERATIONAL,2,ChIJKYTErpNZwokRiz8p_roxmaM,4.6,"c(""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""store"", ""establishment"")",40.7309582,-74.0040978,TRUE,Greenwich Village
Pearl Oyster Bar,OPERATIONAL,3,ChIJeURNxpNZwokR36cIqNnQa_s,4.6,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.730623,-74.000063,TRUE,Greenwich Village
Empellon Taqueria,CLOSED_TEMPORARILY,2,ChIJS3YtZJRZwokR15ezAH-2Sec,4.3,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.732398,-74.005318,FALSE,Greenwich Village
The Clam,OPERATIONAL,3,ChIJlbeHNO1ZwokRMmA4nr55vBw,4.4,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7321938,-74.003402,TRUE,Greenwich Village
Mary's Fish Camp,OPERATIONAL,3,ChIJPRCpXpRZwokRtFAFKuIuG7M,4.5,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7361522,-73.9958611,TRUE,Greenwich Village
The Loyal,CLOSED_TEMPORARILY,3,ChIJ9YIin5NZwokRIZi7KsM-z9c,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.73314480000001,-74.0036162,FALSE,Greenwich Village
Jane,OPERATIONAL,2,ChIJX4zeCI5ZwokRePXXoFv-AXY,4.2,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7336111,-74.0016667,TRUE,Greenwich Village
Sant Ambroeus West Village,OPERATIONAL,3,ChIJN03iU5RZwokR84lClGFMbTo,4.4,"c(""bar"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7374687,-73.99964899999999,TRUE,Greenwich Village
Babu Ji,CLOSED_TEMPORARILY,3,ChIJIX_H4nZZwokRg7yPEoEY8PM,4.1,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.734278,-73.9933978,FALSE,Greenwich Village
EN Japanese Brasserie,OPERATIONAL,3,ChIJ9w3lJqlZwokRzz-ZByrUFXk,4.4,"c(""restaurant"", ""food"", ""point_of_interest"", ""establishment"")",40.7316187,-74.00344679999999,TRUE,Greenwich Village
